,AGE,CHILD_TOTAL,DEPENDANTS,OWN_AUTO,PERSONAL_INCOME,TOTAL_LOANS,CLOSED_LOANS,WORK_YEARS,GENDER,MARITAL_STATUS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,TARGET
16073,56,1,0,0,10600.0,1,1.0,1.0,1,Не состоял в браке,1,1,0,0.0
16074,35,1,1,0,12000.0,1,1.0,5.0,1,Состою в браке,1,0,0,0.0
16075,30,1,0,0,9000.0,1,0.0,0.0,1,Состою в браке,1,0,0,0.0
16076,56,0,0,0,7000.0,1,1.0,0.0,1,Состою в браке,0,1,0,0.0
16077,44,1,1,1,30000.0,1,0.0,26.0,0,Состою в браке,1,0,1,0.0
16078,24,0,0,0,12000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,0.0
16079,49,3,3,0,7000.0,2,2.0,3.0,1,Состою в браке,1,0,1,0.0
16081,24,1,1,0,8000.0,1,0.0,2.0,1,Не состоял в браке,1,0,0,0.0
16082,25,2,2,0,15000.0,1,1.0,4.0,0,Состою в браке,1,0,1,0.0
16083,47,0,0,1,14000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
16084,49,2,0,0,7000.0,1,0.0,11.0,0,Состою в браке,1,0,0,0.0
16085,29,1,1,0,6200.0,1,1.0,0.0,0,Состою в браке,1,0,0,0.0
16086,28,1,1,0,25000.0,1,0.0,9.0,1,Состою в браке,1,0,0,0.0
16087,46,3,0,0,16000.0,1,0.0,18.0,1,Состою в браке,1,0,0,1.0
16088,25,2,2,0,15000.0,2,0.0,4.0,1,Состою в браке,1,0,0,0.0
16090,28,1,1,0,9000.0,1,0.0,2.0,0,Состою в браке,1,0,1,0.0
16091,52,1,0,0,12000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
16092,42,1,0,0,9000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
16093,25,1,1,0,10000.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
16094,61,0,0,0,9000.0,2,1.0,0.0,1,Не состоял в браке,0,1,1,0.0
16096,52,0,0,0,10000.0,1,1.0,4.0,1,Состою в браке,1,0,0,0.0
16097,37,1,1,0,20000.0,1,0.0,3.0,1,Разведен(а),1,0,1,0.0
16098,44,1,1,0,5000.0,2,2.0,22.0,1,Состою в браке,1,0,0,0.0
16100,31,0,0,0,24000.0,1,0.0,2.0,1,Не состоял в браке,1,0,0,0.0
16101,25,2,2,0,15000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
16102,43,1,2,1,12000.0,2,0.0,1.0,0,Состою в браке,1,0,0,0.0
16104,29,0,0,0,22000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,1.0
16105,25,0,0,0,15000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
16106,43,2,2,1,15000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
16107,26,0,0,0,9000.0,1,0.0,4.0,0,Не состоял в браке,1,0,0,0.0
16108,30,1,1,0,15000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
16109,43,0,0,0,6000.0,1,0.0,23.0,1,Состою в браке,1,0,0,0.0
16110,36,2,2,0,18000.0,2,2.0,6.0,0,Разведен(а),1,0,1,0.0
16112,55,2,0,0,7000.0,2,1.0,0.0,1,Не состоял в браке,0,1,1,0.0
16114,32,2,2,0,10000.0,2,2.0,3.0,1,Состою в браке,1,0,0,0.0
16116,65,1,0,0,6200.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
16117,53,1,1,1,15000.0,1,0.0,4.0,0,Разведен(а),1,0,0,0.0
16118,41,2,2,1,12000.0,1,1.0,3.0,0,Разведен(а),1,0,0,1.0
16119,27,0,1,1,15000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
16120,34,2,1,0,15000.0,2,1.0,1.0,1,Разведен(а),1,0,0,0.0
16122,53,2,0,0,12000.0,1,0.0,5.0,1,Состою в браке,1,1,1,1.0
16123,25,2,2,0,22000.0,1,1.0,1.0,0,Состою в браке,1,0,0,1.0
16124,51,3,0,0,15000.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
16125,38,1,1,1,30000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
16126,51,3,0,0,8000.0,1,0.0,8.0,1,Состою в браке,1,0,0,0.0
16127,51,2,0,0,10000.0,1,0.0,29.0,1,Состою в браке,1,0,1,0.0
16128,26,0,0,0,10000.0,1,1.0,5.0,1,Не состоял в браке,1,0,1,0.0
16129,53,2,0,0,12000.0,2,1.0,0.0,1,Состою в браке,0,1,0,0.0
16131,33,3,3,1,8000.0,1,0.0,10.0,1,Состою в браке,1,0,1,1.0
16132,51,1,0,1,38000.0,1,0.0,32.0,0,Состою в браке,1,1,1,0.0
16133,41,0,1,0,8000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
16134,41,0,0,0,6000.0,3,2.0,1.0,1,Не состоял в браке,1,0,1,0.0
16137,29,2,2,1,35000.0,1,1.0,4.0,1,Состою в браке,1,0,1,0.0
16138,28,0,0,0,27000.0,1,1.0,0.0,1,Состою в браке,1,0,0,0.0
16139,29,1,1,0,25000.0,1,0.0,1.0,1,Разведен(а),1,0,0,0.0
16140,53,2,0,0,15000.0,2,1.0,27.0,1,Не состоял в браке,1,1,1,0.0
16142,56,0,0,0,10000.0,1,0.0,14.0,1,Не состоял в браке,1,0,0,0.0
16143,53,2,0,0,18000.0,2,2.0,6.0,1,Состою в браке,1,1,0,0.0
16145,59,2,0,0,14000.0,1,1.0,4.0,1,Состою в браке,1,0,0,0.0
16146,26,1,1,0,14000.0,2,1.0,7.0,1,Состою в браке,1,0,0,0.0
16148,37,0,0,0,25000.0,1,1.0,4.0,0,Разведен(а),1,0,0,0.0
16149,32,0,0,0,23000.0,1,1.0,2.0,0,Состою в браке,1,0,0,0.0
16150,49,2,0,0,15000.0,1,0.0,3.0,1,Не состоял в браке,1,0,1,0.0
16151,33,1,1,0,9000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
16152,36,1,1,0,12000.0,1,1.0,5.0,0,Не состоял в браке,1,0,0,0.0
16153,24,0,0,0,8000.0,1,0.0,2.0,0,Не состоял в браке,1,0,1,0.0
16154,49,1,0,1,28000.0,1,0.0,0.0,1,Не состоял в браке,1,0,1,0.0
16155,30,1,1,0,15000.0,2,1.0,5.0,1,Разведен(а),1,0,1,1.0
16157,24,1,1,0,12000.0,1,1.0,2.0,1,Не состоял в браке,1,0,1,0.0
16158,38,1,2,0,7000.0,2,1.0,1.0,1,Состою в браке,1,0,1,0.0
16160,25,1,1,0,20000.0,1,1.0,1.0,1,Гражданский брак,1,0,0,1.0
16161,26,1,1,0,8500.0,1,1.0,2.0,1,Состою в браке,1,0,1,0.0
16162,43,1,1,0,18000.0,1,0.0,15.0,1,Состою в браке,1,0,1,0.0
16163,22,0,0,0,7000.0,1,1.0,0.0,1,Не состоял в браке,1,0,0,0.0
16164,24,0,0,0,20000.0,1,0.0,4.0,0,Состою в браке,1,0,0,0.0
16165,60,0,0,0,10000.0,2,1.0,0.0,1,Вдовец/Вдова,0,1,1,0.0
16167,29,0,0,0,20000.0,1,0.0,1.0,1,Состою в браке,1,0,0,1.0
16168,37,1,0,0,12000.0,1,0.0,3.0,1,Разведен(а),1,0,1,0.0
16169,31,0,0,0,13000.0,1,0.0,1.0,0,Не состоял в браке,1,0,1,0.0
16170,29,1,0,0,12000.0,1,0.0,1.0,0,Разведен(а),1,0,0,0.0
16171,53,2,0,0,100000.0,1,1.0,13.0,0,Состою в браке,1,0,0,0.0
16172,37,1,1,0,9000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
16173,40,1,1,0,7000.0,1,1.0,6.0,1,Состою в браке,1,0,0,0.0
16174,31,0,0,0,10000.0,1,0.0,2.0,1,Не состоял в браке,1,0,0,1.0
16175,27,1,1,0,13000.0,1,1.0,1.0,1,Не состоял в браке,1,0,0,0.0
16176,60,0,0,0,10000.0,3,3.0,6.0,0,Состою в браке,1,0,0,0.0
16179,44,1,1,0,15000.0,1,0.0,0.0,0,Состою в браке,1,0,1,1.0
16180,38,2,2,0,6000.0,3,3.0,0.0,1,Состою в браке,1,0,0,0.0
16183,29,1,1,0,15000.0,1,0.0,1.0,1,Не состоял в браке,1,0,1,1.0
16184,54,0,0,0,12000.0,1,0.0,20.0,1,Вдовец/Вдова,1,0,1,0.0
16185,37,2,2,0,15000.0,2,2.0,3.0,0,Состою в браке,1,0,0,0.0
16187,50,1,1,0,7500.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
16188,30,2,2,0,40000.0,1,1.0,3.0,0,Состою в браке,1,0,1,0.0
16189,38,1,1,1,25000.0,1,0.0,3.0,0,Состою в браке,1,0,0,1.0
16190,47,2,0,0,4000.0,1,1.0,4.0,0,Состою в браке,1,0,0,0.0
16191,42,2,1,0,15000.0,1,0.0,15.0,1,Состою в браке,1,0,0,1.0
16192,50,0,0,0,12000.0,1,0.0,2.0,1,Разведен(а),1,0,1,0.0
16193,34,1,1,0,16000.0,3,3.0,3.0,1,Состою в браке,1,0,0,0.0
16196,40,2,2,0,15000.0,1,1.0,14.0,0,Состою в браке,1,0,1,0.0
16197,57,2,0,0,6000.0,2,2.0,10.0,0,Состою в браке,1,0,1,0.0
16199,38,2,2,0,20000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
16200,43,1,0,0,17000.0,4,3.0,5.0,1,Вдовец/Вдова,1,0,0,1.0
16204,35,2,2,0,9000.0,1,1.0,2.0,1,Состою в браке,1,0,0,1.0
16205,49,3,0,0,17000.0,2,2.0,15.0,1,Состою в браке,1,0,1,0.0
16207,24,0,0,1,19000.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,0.0
16208,55,0,0,0,6500.0,1,0.0,0.0,0,Состою в браке,0,1,0,0.0
16209,33,2,2,0,6000.0,1,0.0,0.0,0,Состою в браке,1,0,0,1.0
16210,57,3,0,1,24000.0,1,0.0,0.0,0,Гражданский брак,0,1,0,0.0
16211,29,1,1,0,15000.0,1,0.0,0.0,1,Не состоял в браке,1,0,1,1.0
16212,39,2,2,0,18000.0,1,0.0,15.0,0,Состою в браке,1,0,1,0.0
16213,26,1,1,0,13000.0,3,3.0,1.0,1,Состою в браке,1,0,0,0.0
16216,43,1,1,0,12000.0,1,0.0,0.0,1,Состою в браке,1,0,0,0.0
16217,51,2,0,0,12000.0,2,1.0,23.0,1,Состою в браке,1,0,1,0.0
16219,46,2,0,0,12000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
16220,23,0,0,0,9000.0,1,1.0,0.0,1,Состою в браке,1,0,0,0.0
16221,54,2,0,0,8000.0,1,0.0,20.0,1,Состою в браке,1,0,0,0.0
16222,40,1,0,0,20000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
16223,28,1,0,0,20000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
16224,25,0,1,0,30000.0,2,1.0,3.0,0,Состою в браке,1,0,0,1.0
16226,62,0,0,0,8000.0,2,1.0,0.0,1,Вдовец/Вдова,0,1,1,0.0
16228,38,2,2,0,15000.0,2,2.0,5.0,0,Состою в браке,1,0,0,1.0
16230,40,2,2,0,17000.0,1,0.0,12.0,0,Состою в браке,1,0,1,0.0
16231,49,2,1,1,32000.0,1,0.0,6.0,0,Состою в браке,1,0,0,0.0
16232,25,0,0,1,10500.0,6,6.0,5.0,0,Состою в браке,1,0,0,0.0
16238,45,1,1,0,20000.0,1,0.0,5.0,1,Состою в браке,1,0,0,0.0
16239,23,1,1,0,16000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
16240,63,2,0,0,4500.0,1,0.0,0.0,1,Вдовец/Вдова,0,1,0,0.0
16241,24,0,0,0,15000.0,1,1.0,3.0,1,Не состоял в браке,1,0,1,0.0
16242,35,2,2,0,9000.0,2,1.0,1.0,1,Разведен(а),1,0,0,0.0
16244,54,2,0,0,18000.0,1,0.0,31.0,1,Разведен(а),1,0,1,0.0
16245,24,0,0,0,14000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,1.0
16246,39,1,1,0,7000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
16247,53,2,0,0,10000.0,1,0.0,5.0,1,Не состоял в браке,1,0,1,0.0
16248,40,2,2,0,8000.0,1,1.0,0.0,1,Состою в браке,1,0,0,0.0
16249,33,1,1,0,12000.0,2,2.0,2.0,1,Состою в браке,1,0,0,0.0
16251,51,0,0,0,8500.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
16252,57,0,0,0,20000.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
16253,62,1,1,0,21000.0,1,0.0,38.0,0,Состою в браке,1,0,1,0.0
16254,36,2,2,0,15000.0,1,0.0,16.0,0,Состою в браке,1,0,0,0.0
16255,59,2,0,0,15000.0,1,0.0,1.0,1,Состою в браке,1,1,0,0.0
16256,39,1,0,0,40000.0,1,0.0,19.0,1,Состою в браке,1,0,1,0.0
16257,37,0,0,0,11000.0,1,1.0,10.0,0,Состою в браке,1,0,1,0.0
16258,27,2,2,1,25000.0,1,0.0,5.0,0,Состою в браке,1,0,0,0.0
16259,37,1,1,1,7000.0,2,2.0,11.0,0,Состою в браке,1,0,0,0.0
16261,25,0,0,0,10000.0,2,2.0,2.0,0,Состою в браке,1,0,0,1.0
16263,59,2,0,0,6000.0,1,0.0,0.0,1,Вдовец/Вдова,0,1,0,0.0
16264,40,1,1,0,15000.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
16265,38,1,1,0,30000.0,1,0.0,4.0,0,Состою в браке,1,0,0,0.0
16266,24,0,0,0,12000.0,2,1.0,0.0,1,Состою в браке,1,0,0,0.0
16268,64,2,0,0,7000.0,1,0.0,0.0,1,Состою в браке,0,1,1,0.0
16269,44,2,2,1,7000.0,2,2.0,7.0,1,Гражданский брак,1,0,0,0.0
16271,52,3,0,0,10000.0,3,2.0,15.0,0,Состою в браке,1,0,0,0.0
16274,26,1,1,0,21500.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
16275,58,5,0,1,15000.0,2,1.0,6.0,1,Состою в браке,1,0,0,0.0
16277,25,0,0,0,15000.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,0.0
16278,24,1,1,0,11000.0,1,0.0,0.0,1,Состою в браке,1,0,0,1.0
16279,41,1,1,0,9500.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
16280,27,1,1,0,9000.0,1,1.0,6.0,1,Состою в браке,1,0,0,0.0
16281,36,2,2,0,10000.0,3,3.0,7.0,1,Не состоял в браке,1,0,0,0.0
16284,30,2,2,0,15000.0,1,0.0,7.0,1,Разведен(а),1,0,0,0.0
16285,53,1,0,0,10000.0,1,1.0,0.0,1,Состою в браке,0,1,0,0.0
16286,32,2,2,0,15000.0,1,0.0,10.0,1,Состою в браке,1,0,0,1.0
16287,26,1,1,0,10000.0,6,4.0,1.0,1,Состою в браке,1,0,0,0.0
16293,54,1,1,0,13000.0,1,0.0,0.0,1,Не состоял в браке,0,1,1,1.0
16294,46,0,0,0,8500.0,1,0.0,5.0,1,Состою в браке,1,0,1,0.0
16295,26,1,1,0,6700.0,1,1.0,4.0,1,Не состоял в браке,1,0,1,0.0
16296,25,1,1,0,7000.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
16297,49,1,0,0,7000.0,1,1.0,7.0,1,Состою в браке,1,0,0,0.0
16298,52,2,0,0,6000.0,3,2.0,0.0,1,Состою в браке,0,1,1,0.0
16301,23,1,1,0,6000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
16302,45,3,1,0,8500.0,1,0.0,26.0,0,Состою в браке,1,0,0,0.0
16303,26,2,2,0,8000.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
16304,41,0,0,0,12000.0,4,4.0,15.0,1,Не состоял в браке,1,0,0,0.0
16308,37,3,3,0,6000.0,1,1.0,13.0,1,Состою в браке,1,0,0,0.0
16309,24,0,0,0,22000.0,1,1.0,3.0,0,Не состоял в браке,1,0,0,0.0
16310,52,1,1,0,9000.0,1,0.0,6.0,0,Не состоял в браке,1,0,0,1.0
16311,59,3,0,0,4800.0,2,2.0,0.0,1,Состою в браке,0,1,0,0.0
16313,52,1,1,0,10000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
16314,38,2,2,0,14000.0,1,1.0,19.0,1,Состою в браке,1,0,1,0.0
16315,25,0,0,0,26000.0,1,1.0,0.0,0,Не состоял в браке,1,0,0,0.0
16316,31,0,0,0,10000.0,3,3.0,2.0,1,Состою в браке,1,0,1,0.0
16319,26,0,0,0,18000.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
16320,61,0,0,0,8600.0,1,0.0,0.0,0,Разведен(а),0,1,0,0.0
16321,36,3,1,0,8000.0,1,1.0,5.0,1,Состою в браке,1,0,0,1.0
16322,33,1,1,0,12000.0,1,1.0,3.0,1,Не состоял в браке,1,0,0,1.0
16323,59,0,0,0,10000.0,2,2.0,0.0,1,Состою в браке,1,1,1,0.0
16325,59,3,0,0,10000.0,1,1.0,2.0,0,Состою в браке,1,0,0,0.0
16326,50,2,0,0,25000.0,1,1.0,8.0,0,Разведен(а),1,0,0,0.0
16327,38,1,1,0,20000.0,3,2.0,1.0,0,Состою в браке,1,0,0,0.0
16330,44,1,1,0,10000.0,1,0.0,3.0,1,Состою в браке,1,0,1,0.0
16331,53,2,0,1,20000.0,3,2.0,4.0,1,Состою в браке,1,0,1,0.0
16334,27,1,1,0,8000.0,1,0.0,5.0,1,Состою в браке,1,0,1,0.0
16335,39,0,0,1,25000.0,1,0.0,9.0,0,Состою в браке,1,0,0,0.0
16336,35,2,2,0,12000.0,2,1.0,15.0,1,Состою в браке,1,0,0,1.0
16338,36,0,0,0,14000.0,1,0.0,15.0,0,Не состоял в браке,1,0,0,0.0
16339,41,1,1,0,9000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
16340,48,0,0,0,20000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
16341,44,0,0,0,6000.0,2,1.0,2.0,1,Не состоял в браке,1,0,0,0.0
16343,60,0,0,1,60000.0,2,1.0,3.0,0,Состою в браке,1,0,0,1.0
16345,27,0,0,0,6000.0,2,0.0,2.0,0,Не состоял в браке,1,0,1,0.0
16347,37,2,2,0,13000.0,1,0.0,4.0,1,Состою в браке,1,0,0,0.0
16348,31,1,1,0,13000.0,1,1.0,5.0,0,Состою в браке,1,0,0,0.0
16349,54,1,0,0,12000.0,1,0.0,6.0,1,Не состоял в браке,1,1,1,0.0
16350,24,0,0,0,14000.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,1.0
16351,57,0,0,0,15000.0,1,0.0,8.0,0,Состою в браке,1,0,0,0.0
16352,34,1,1,1,30000.0,1,0.0,7.0,1,Состою в браке,1,0,0,0.0
16353,37,2,2,0,22000.0,1,0.0,4.0,1,Состою в браке,1,0,0,0.0
16354,39,2,2,0,15000.0,2,2.0,1.0,1,Состою в браке,1,0,0,0.0
16356,43,3,1,0,5500.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
16357,36,1,1,0,20000.0,1,1.0,1.0,1,Разведен(а),1,0,0,0.0
16358,45,2,1,0,10000.0,2,2.0,2.0,1,Разведен(а),1,0,0,0.0
16360,29,1,1,0,8200.0,1,0.0,4.0,1,Состою в браке,1,0,1,0.0
16361,22,0,0,0,15000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,0.0
16362,52,3,1,0,15000.0,2,2.0,19.0,1,Состою в браке,1,0,1,0.0
16364,56,0,0,0,8000.0,2,2.0,9.0,1,Состою в браке,1,0,0,0.0
16366,56,5,0,0,12000.0,1,0.0,10.0,1,Разведен(а),1,0,0,0.0
16367,29,2,2,0,17000.0,1,0.0,1.0,1,Состою в браке,1,0,1,1.0
16368,37,1,1,1,15000.0,3,3.0,8.0,0,Разведен(а),1,0,1,0.0
16371,53,0,0,0,13000.0,4,4.0,7.0,1,Состою в браке,1,0,1,1.0
16375,45,1,0,0,18000.0,1,0.0,17.0,1,Не состоял в браке,1,0,0,1.0
16376,60,2,0,0,9500.0,1,0.0,0.0,1,Не состоял в браке,0,1,1,0.0
16377,56,2,0,0,3100.0,1,0.0,0.0,1,Не состоял в браке,0,1,0,0.0
16378,52,2,0,1,12000.0,1,0.0,3.0,1,Состою в браке,1,0,0,1.0
16379,38,2,2,0,10000.0,1,0.0,18.0,1,Состою в браке,1,0,0,0.0
16380,29,0,0,0,17000.0,1,0.0,0.0,1,Состою в браке,1,0,0,1.0
16381,53,0,0,0,10000.0,2,1.0,33.0,1,Состою в браке,1,0,0,0.0
16383,48,0,0,0,20000.0,1,0.0,9.0,0,Состою в браке,1,0,0,0.0
16384,55,2,0,0,17000.0,1,0.0,35.0,1,Состою в браке,1,0,0,0.0
16385,22,0,0,1,16000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
16386,64,1,0,0,15000.0,4,2.0,10.0,1,Вдовец/Вдова,1,1,0,0.0
16390,29,1,1,0,10000.0,1,0.0,2.0,1,Разведен(а),1,0,1,0.0
16391,37,1,1,0,20000.0,4,4.0,9.0,0,Состою в браке,1,0,1,0.0
16395,46,0,0,0,30000.0,1,0.0,3.0,0,Разведен(а),1,0,0,0.0
16396,50,0,0,0,15000.0,1,1.0,2.0,1,Состою в браке,1,0,1,0.0
16397,41,2,2,0,15000.0,2,1.0,19.0,1,Состою в браке,1,0,1,1.0
16399,35,3,3,0,9000.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
16400,54,2,1,0,20000.0,3,2.0,10.0,1,Разведен(а),1,0,1,0.0
16403,45,3,0,0,6000.0,1,0.0,11.0,1,Состою в браке,1,0,0,1.0
16404,32,2,2,0,17000.0,1,0.0,1.0,1,Разведен(а),1,0,1,0.0
16405,36,1,1,0,12000.0,2,2.0,16.0,0,Состою в браке,1,0,0,0.0
16407,24,0,0,0,15000.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
16408,30,0,0,0,15000.0,1,1.0,3.0,1,Не состоял в браке,1,0,0,0.0
16409,26,0,0,0,8000.0,1,0.0,4.0,1,Не состоял в браке,1,0,0,0.0
16410,35,1,1,1,8000.0,1,1.0,10.0,0,Гражданский брак,1,0,0,0.0
16411,32,1,1,0,22000.0,1,1.0,1.0,1,Не состоял в браке,1,0,0,1.0
16412,46,2,2,1,23100.0,1,0.0,22.0,0,Состою в браке,1,0,1,0.0
16413,54,2,0,0,16000.0,1,1.0,8.0,1,Состою в браке,1,0,0,1.0
16414,62,2,0,0,4500.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
16415,61,0,0,0,13000.0,1,0.0,14.0,1,Состою в браке,1,1,1,0.0
16416,34,1,1,0,8000.0,1,0.0,3.0,0,Состою в браке,1,0,0,1.0
16417,53,2,0,0,8000.0,1,1.0,0.0,1,Не состоял в браке,0,1,0,0.0
16418,34,2,2,0,8000.0,1,0.0,3.0,1,Состою в браке,1,0,0,1.0
16419,48,1,1,0,9500.0,3,3.0,5.0,1,Не состоял в браке,1,0,0,0.0
16422,37,0,0,0,10000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
16423,39,2,2,0,10000.0,2,1.0,19.0,1,Состою в браке,1,0,0,0.0
16425,42,3,1,0,7000.0,1,1.0,0.0,1,Состою в браке,0,1,0,0.0
16426,36,1,1,0,10000.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
16427,28,0,0,0,12500.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
16428,55,2,0,0,18000.0,1,0.0,9.0,0,Состою в браке,1,0,0,0.0
16429,52,2,0,0,6000.0,1,1.0,25.0,1,Состою в браке,1,0,0,0.0
16430,37,1,1,0,7000.0,1,0.0,6.0,1,Не состоял в браке,1,0,0,0.0
16431,28,0,0,0,7000.0,1,0.0,6.0,1,Не состоял в браке,1,0,0,0.0
16432,33,2,2,0,8000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
16433,27,1,1,0,4500.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
16434,32,1,1,0,6000.0,1,1.0,0.0,1,Разведен(а),1,0,0,0.0
16435,45,0,0,0,11000.0,2,1.0,0.0,0,Не состоял в браке,1,0,1,0.0
16437,38,2,2,0,18000.0,1,1.0,6.0,1,Разведен(а),1,0,1,0.0
16438,63,0,0,0,10000.0,1,1.0,0.0,1,Вдовец/Вдова,0,1,1,0.0
16439,42,1,1,0,19000.0,1,0.0,0.0,1,Состою в браке,1,0,0,0.0
16440,59,4,0,1,11500.0,1,0.0,13.0,0,Состою в браке,1,1,1,0.0
16441,57,0,1,0,15000.0,1,0.0,0.0,0,Состою в браке,0,1,0,0.0
16442,23,0,0,1,10000.0,1,0.0,5.0,1,Не состоял в браке,1,0,0,0.0
16443,30,1,1,0,10000.0,2,2.0,10.0,1,Состою в браке,1,0,1,0.0
16445,36,1,1,1,15000.0,1,0.0,1.0,0,Состою в браке,1,0,0,1.0
16446,35,0,0,0,25000.0,1,0.0,10.0,0,Состою в браке,1,0,0,0.0
16447,45,1,1,1,30000.0,1,0.0,3.0,0,Состою в браке,1,0,1,1.0
16448,59,2,0,0,13000.0,5,4.0,17.0,1,Разведен(а),1,1,1,0.0
16453,41,1,1,0,13000.0,1,0.0,6.0,1,Состою в браке,1,0,0,0.0
16454,41,0,0,0,10000.0,1,1.0,1.0,1,Не состоял в браке,1,0,0,0.0
16455,33,0,0,0,10000.0,1,1.0,2.0,1,Не состоял в браке,1,0,0,0.0
16456,57,0,0,0,15000.0,2,1.0,5.0,1,Не состоял в браке,1,1,1,0.0
16458,47,1,0,0,25000.0,3,2.0,12.0,1,Не состоял в браке,1,0,1,0.0
16461,36,3,0,0,9300.0,1,0.0,7.0,1,Состою в браке,1,0,1,0.0
16462,43,4,3,1,15000.0,1,0.0,5.0,1,Гражданский брак,1,0,0,0.0
16463,22,0,0,0,10000.0,1,1.0,0.0,1,Не состоял в браке,1,0,1,0.0
16464,52,0,0,0,10000.0,1,1.0,1.0,0,Состою в браке,1,0,1,0.0
16465,23,1,1,0,17000.0,2,1.0,1.0,0,Состою в браке,1,0,0,1.0
16467,53,0,0,0,12000.0,2,1.0,2.0,1,Не состоял в браке,1,1,1,1.0
16469,40,1,1,0,8000.0,1,0.0,9.0,0,Состою в браке,1,0,0,0.0
16470,30,2,2,0,4500.0,3,3.0,7.0,1,Состою в браке,1,0,0,0.0
16473,40,2,2,0,14000.0,1,1.0,3.0,0,Состою в браке,1,0,0,0.0
16474,34,0,0,0,15000.0,1,0.0,3.0,0,Не состоял в браке,1,0,0,0.0
16475,52,1,1,1,25000.0,1,0.0,20.0,0,Состою в браке,1,0,0,1.0
16476,28,0,0,0,21000.0,1,0.0,6.0,1,Не состоял в браке,1,0,0,0.0
16477,34,0,0,1,35000.0,1,0.0,0.0,1,Разведен(а),1,0,1,0.0
16478,49,0,0,0,7000.0,2,0.0,6.0,1,Состою в браке,1,0,0,0.0
16480,37,1,1,0,20000.0,1,0.0,12.0,1,Разведен(а),1,0,1,1.0
16481,29,1,1,1,17000.0,1,1.0,1.0,0,Состою в браке,1,0,0,0.0
16482,33,2,2,0,15000.0,1,1.0,11.0,0,Состою в браке,1,0,1,0.0
16483,24,0,0,0,12000.0,1,1.0,0.0,1,Не состоял в браке,1,0,0,0.0
16484,46,1,0,0,18000.0,1,0.0,1.0,1,Состою в браке,1,0,0,1.0
16485,32,1,1,0,20000.0,2,1.0,1.0,0,Разведен(а),1,0,0,0.0
16487,46,2,1,1,25000.0,5,3.0,2.0,1,Состою в браке,1,0,0,1.0
16492,47,1,1,0,12000.0,2,2.0,25.0,1,Не состоял в браке,1,0,0,0.0
